grupo,n_contribuyentes,perct_recepcion_extra,recepcion_extragrupo,perct_emision_extra,emision_intragrupo,emision_extragrupo,tasa_emision_intra_extra
41,9,93.32112874519348,5280384758.0,98.08346661482715,377910238.0,19340516841.0,0.019539821045467996
2217,5,98.38322139857748,13759680357.0,98.08972766715983,226119418.0,11610905812.0,0.01947474397443678
3290,31,98.12036099005208,30845364578.0,98.11295716025784,590888068.0,30722024154.0,0.01923337033517261
2551,3,93.49122433700808,7653664558.0,98.12978895907433,532841301.0,27958130538.0,0.019058545430130792
1,3,98.12397724197923,59407594.0,98.13827005954806,1135808.0,59872396.0,0.01897047848227086
1138,3,92.30522808130141,326804597.0,98.1439247432163,27243168.0,1440540420.0,0.018911769237269997
699,1,77.9579894454373,172171315.0,98.15390736965584,48680090.0,2588245555.0,0.018808142027312395
1985,3,96.10898867915776,256079988.0,98.15410856504535,10367502.0,551285356.0,0.01880605368374777
2589,5,97.40665815800249,1562125296.0,98.16318426192669,41589815.0,2222644650.0,0.01871185976579747
3172,1,98.27205989409909,194151430.0,98.16950016976772,3413809.0,183082193.0,0.018646319142572212
416,4,96.19849857979825,189843459.0,98.17548439163721,7502094.0,403680686.0,0.01858422822834779
1655,2,96.03025030370863,2422484740.0,98.17557469780444,100141966.0,5388817537.0,0.01858329129023542
1965,2,81.32966368482451,181003538.0,98.18016985131082,41551837.0,2241729217.0,0.01853561825616336
1311,3,89.49695959101285,302930594.0,98.19441935320981,35550842.0,1933391507.0,0.01838781326559329
1025,22,97.8908619505962,29547089231.0,98.20836744359305,636616012.0,34896116954.0,0.018243176249070524
273,3,88.51463250860925,79794571.0,98.23600183561503,10353881.0,576601435.0,0.017956738175651608
2685,2,97.22758022584406,90826935.0,98.25373578603667,2589907.0,145721384.0,0.017773005779302783
1070,3,96.8926733477141,9349271318.0,98.26117077394109,299829068.0,16943328771.0,0.017695995400454242
1082,3,77.99706706272815,2301425416.0,98.28196870600608,649230939.0,37140007317.0,0.01748063573220755
1022,2,94.76440488895224,2763663061.0,98.31066743496896,152688352.0,8885694922.0,0.01718361403810528
1675,4,93.30426413736389,368006005.0,98.31738316130318,26408986.0,1543109718.0,0.017114133682100238
808,2,99.95121825473223,3186280842.0,98.33169959371142,1555082.0,91658466.0,0.016966048722656998
64,2,70.43391943424263,26344320.0,98.33306973281066,11058568.0,652350587.0,0.016951878668271973
553,5,89.39433156673996,297987957.0,98.33535414864808,35353041.0,2088404452.0,0.01692825399129153
2387,3,94.06865259034466,2077286386.0,98.34863452672043,130979948.0,7800634835.0,0.016790934426556835
1139,2,89.04418844404356,4576104230.0,98.3716805070159,563034337.0,34014598580.0,0.01655272619712921
2041,7,90.54607633011888,179664749.0,98.40135890507953,18758812.0,1154663544.0,0.016246128231446093
962,10,89.47090189575931,142064558.0,98.4024625469637,16718415.0,1029793200.0,0.016234730429371645
369,4,95.07498299588616,6683703075.0,98.42580861888467,346225161.0,21647616576.0,0.015993685022297026
656,3,96.46738644729845,1282134223.0,98.44697659319243,46951461.0,2976277989.0,0.01577522703642855
2925,5,97.72140033197275,2037460015.0,98.44879101133543,47508076.0,3015140242.0,0.01575650622754681
2398,2,79.84681190756528,53104655.0,98.45703463471608,13403517.0,855282022.0,0.01567145883489645
1072,2,96.74309641296188,1018322462.0,98.4617475391098,34282323.0,2194371547.0,0.01562284338168189
2378,3,97.4579054463982,27915329596.0,98.49272703582508,728144187.0,47580569915.0,0.015303393555411136
787,4,99.62473727614297,20268666559.0,98.49764705067665,76347253.0,5005498064.0,0.015252678559421775
1193,2,76.11627009521516,81276922.0,98.49974389824865,25503037.0,1674409196.0,0.015231066014761662
3017,4,89.99594158205488,1116766108.0,98.50130983294532,124141080.0,8159164084.0,0.015214926274548004
2521,3,97.23286850012347,3609763288.0,98.51575105582423,102729559.0,6818586397.0,0.015066107990535739
1372,3,95.18971920388336,650697715.0,98.54933116818015,32882109.0,2233804007.0,0.014720230108352564
753,3,99.49839038197148,1571928385.0,98.55630369674132,7924695.0,540992344.0,0.014648442048932212
2216,5,97.46698206748303,911343384.0,98.56403806023395,23684422.0,1625692302.0,0.014568822138643552
2561,2,90.08007097676285,112539990.0,98.60377067189872,12393293.0,875232597.0,0.01415999934472276
2654,3,96.37327450401219,5617267810.0,98.60847798045927,211389397.0,14979846820.0,0.014111586022212743
2628,6,87.95286013385984,37522655.0,98.60867963149416,5139579.0,364263408.0,0.014109512202224825
2938,9,99.77045595657293,656446220.0,98.62074040587419,1510300.0,107990479.0,0.013985492183991517
3245,13,94.08964064236275,660225741.0,98.64174006152899,41472912.0,3011912587.0,0.013769626707961296
308,6,99.76227387364736,30122175403.0,98.65844062539534,71778918.0,5278630416.0,0.013598019248029128
2224,2,96.53776347601432,3621429466.0,98.67698445577977,129879178.0,9687025738.0,0.013407539270853128
2718,3,98.34542745728102,1197776184.0,98.68505712383111,20151497.0,1512348307.0,0.013324640168357724
2230,9,99.87681892461538,22458214251.0,98.6885166677136,27698389.0,2084291014.0,0.01328911788898592
490,5,92.97403232035644,3631029087.0,98.71444353121655,274393746.0,21069961999.0,0.013022982481554687
1107,17,97.33606984239397,7144295665.0,98.7251792772474,195527770.0,15142140226.0,0.012912822565482956
351,8,97.45871607743169,7295810551.0,98.74573708735288,190241846.0,14977379239.0,0.012701944910670629
422,2,94.7055781504083,149732239.0,98.7481287323226,8370633.0,660279029.0,0.012677417625511169
1904,2,98.26610846533053,455095982.0,98.74920771785291,8030104.0,633971299.0,0.012666352581995987
1106,10,95.6596021103071,28487499868.0,98.75733262745851,1292573684.0,102723489871.0,0.012583039046115081
2411,2,97.07001496458842,1922041103.0,98.7755679230539,58015358.0,4680128888.0,0.012396102626308697
1604,6,97.64482832969745,4371232565.0,98.7859127960868,105433163.0,8578717585.0,0.012290084380951211
3053,4,99.50647183886704,101504350975.0,98.7901836313357,503437161.0,41109254983.0,0.012246321691020367
2173,4,91.379417197933,1410218579.0,98.79139508511078,133037684.0,10874503520.0,0.012233908771588682
764,22,98.78174041463166,7932688097.0,98.79351250340504,97832588.0,8011044485.0,0.012212213798485728
2956,4,84.79593544674276,20345584.0,98.79871634147587,3648000.0,300027154.0,0.012158899457480438
1887,4,97.44325287032301,260685262.0,98.80256028819126,6839943.0,564374034.0,0.012119521076336407
1103,2,99.19684128035566,1074820658.0,98.81468764205849,8702410.0,725484654.0,0.011995305416894456
2850,2,95.7823126770624,175430158.0,98.82009355335322,7724908.0,646980219.0,0.011939944643037069
1308,2,90.17975968108105,74333568.0,98.82027185778963,8094649.0,678050634.0,0.011938118768870586
2048,4,88.4218388661563,864323375.0,98.8271809221578,113176512.0,9536778382.0,0.011867373600042204
2404,2,97.17291889334977,961354737.0,98.82856793422759,27968984.0,2359620089.0,0.01185317252145161
148,2,94.02051193848638,361595576.0,98.84346028896232,22996646.0,1965404252.0,0.011700720590483387
1517,4,97.91661051861414,1167286990.0,98.85818064864786,24836577.0,2150339117.0,0.01155007449924932
479,14,99.59549827436281,123245326025.0,98.88800199613873,500554221.0,44513395378.0,0.011245024486435617
2166,3,99.93026894739381,45435969377.0,98.8961333812389,31705088.0,2840479600.0,0.011161878437711716
2886,3,99.11781443507324,410173912.0,98.89814346445235,3650701.0,327672015.0,0.011141326792890751
1951,5,97.58143101160834,120656149.0,98.91758439480543,2990479.0,273287781.0,0.01094260046701466
1100,2,99.77298945438562,4172304677.0,98.93267840842644,9493122.0,879940960.0,0.010788362437407164
963,10,99.4734861426133,5980607255.0,98.93637263175805,31655396.0,2944518116.0,0.010750620221349658
1893,3,99.37679495398632,1221004983.0,98.95140232555872,7657084.0,722564257.0,0.010597097664076677
1641,3,91.56181925872731,2319355261.0,98.95726628641562,213747816.0,20285044274.0,0.01053721219992443
2818,3,98.5051517502595,1145258208.0,98.96432658386989,17379672.0,1660723843.0,0.010465118612739759
814,3,97.24845773041848,1977700175.0,98.96678509436437,55956935.0,5359851015.0,0.010440016866774794
1207,4,87.1199976971147,10380772.0,98.96943626424802,1534715.0,147385235.0,0.010412949438252753
802,4,94.26189374924665,1242223595.0,98.98316419952317,75619221.0,7361099762.0,0.01027281567224058
1950,3,97.2628118423587,3592169898.0,98.98498659651096,101091514.0,9858532039.0,0.01025421569865428
2486,2,97.29767755145915,2736172239.0,98.98534076651929,75993794.0,7413593990.0,0.010250601004385459
331,5,93.2722615957885,787069543.0,98.9856370020258,56771412.0,5539983607.0,0.0102475776152599
2465,17,94.3720875731359,4213819321.0,98.98957077256964,251292588.0,24618592524.0,0.010207431141931516
246,3,84.00022472794535,165751792.0,98.99773925983182,31571242.0,3118431620.0,0.010124077051271049
1952,6,95.90768463325067,1230487786.0,99.0158883908625,52504073.0,5282670567.0,0.009938926218111075
1725,2,97.75341796912953,64139391.0,99.04085178472747,1474060.0,152210217.0,0.009684369611009753
2035,16,98.9751214714995,27870504230.0,99.04544908501339,288596578.0,29945157690.0,0.00963750403279309
3033,3,94.81057761047225,124484688.0,99.04633410362736,6813624.0,707652944.0,0.009628482517837161
266,6,99.5055386892989,3815012841.0,99.05360240519649,18957500.0,1984164666.0,0.009554398546073092
2899,3,96.91173921625304,16171823942.0,99.06316504227478,515343240.0,54493624535.0,0.009456945549089085
173,5,76.01459945169636,148946309.0,99.0668009326728,46998036.0,4989230315.0,0.009419897064824117
363,3,95.7112960521404,4553821931.0,99.07569035823141,204051088.0,21872002085.0,0.009329328298662697
1751,4,95.52817320959609,1392949989.0,99.08517843599711,65206220.0,7062546619.0,0.009232678170870989
750,7,99.20584582443696,2147252054.0,99.08777273084051,17188999.0,1867100101.0,0.009206254657044765
2300,5,96.60396584980417,3817690460.0,99.08889305665191,134207815.0,14595985603.0,0.009194844298312781
1312,4,99.71888034004334,2633910408.0,99.09391099906713,7425314.0,812065265.0,0.009143740435690228
2031,4,99.3936139516089,512729263.0,99.09713296427803,3128087.0,343333449.0,0.00911092994029836
326,3,99.59382241810933,815520060.0,99.11210171631163,3325969.0,371262997.0,0.008958525430424191
2109,2,98.87988602890587,264156073.0,99.11474306339595,2992367.0,335030062.0,0.008931637304833857
1277,3,95.38919431566106,258543271.0,99.12305915712221,12497147.0,1412587236.0,0.008846991308931804
1448,2,95.91437494034264,98485002.0,99.13828318535002,4195125.0,482638244.0,0.008692069168062031
644,4,96.9543125599835,2018195853.0,99.13900296716483,63398869.0,7300025926.0,0.008684745731408516
2588,2,99.7814263971045,1946621961.0,99.14522506171554,4264122.0,494594912.0,0.008621443319659543
313,1,99.7437337804703,294475854.0,99.15632107185198,756581.0,88919832.0,0.008508574330189917
3257,2,96.7643402649163,462731685.0,99.16023012230032,15473079.0,1827064908.0,0.008468817354134198
913,3,98.69390336997643,2434366027.0,99.16998455607191,32215944.0,3849150871.0,0.008369623607824542
2848,2,98.89728313872484,1123066276.0,99.18216852138649,12522327.0,1518639939.0,0.008245751134561725
1177,3,93.5264863622907,929915244.0,99.18259222204374,64364858.0,7809900562.0,0.008241443983701262
1019,6,96.18187943098737,2176747871.0,99.18908164552069,86410100.0,10569422207.0,0.008175480012783636
1689,4,95.11983760453671,886654581.0,99.1903611690042,45490178.0,5573086434.0,0.008162474876125347
1802,4,97.59439448454351,1731985524.0,99.196336999742,42691734.0,5269452036.0,0.00810174069492185
1513,58,99.05596835075707,685274126.0,99.19902844440736,6530858.0,808836174.0,0.008074389116033774
1931,2,99.96903572027138,449130178.0,99.2034381686722,139113.0,17325068.0,0.008029578873802977
494,3,98.97071335603384,577402134.0,99.21967367966269,6004931.0,763536073.0,0.007864633004706773
742,2,99.61981876273947,1876903022.0,99.2215129532611,7162865.0,912937865.0,0.007845950173180734
1437,2,98.02670016075764,331661467.0,99.23288992551858,6676421.0,863657736.0,0.007730401433004706
3058,5,91.22096314148317,220122814.0,99.23331095515957,21184454.0,2741924546.0,0.007726125808569205
2008,2,99.9767454885328,625509448.0,99.23647108610417,145493.0,18909843.0,0.007694035323296973
2650,10,99.01558887105469,1775513204.0,99.24837898075945,17652119.0,2330887710.0,0.007573131440124158
1859,2,99.30266572917577,2793124950.0,99.2551312522236,19614194.0,2613627442.0,0.007504586799483107
1662,3,96.65485735403934,2553781153.0,99.25623742313374,88384200.0,11795004767.0,0.007493358565422613
1582,7,92.06824182488728,92271012.0,99.25823497309015,7949227.0,1063714536.0,0.0074730829851139685
1561,13,98.94894550188573,13501054225.0,99.26677589912374,143410763.0,19415515741.0,0.007386399872817058
2891,1,97.16417573572782,478618281.0,99.2696883497641,13968907.0,1898763417.0,0.007356844394058599
2340,1,96.60720496994541,110263271.0,99.2723072589363,3872389.0,528273774.0,0.007330269247854049
2746,5,94.18617487136812,3545691383.0,99.27380526427596,218864708.0,29919705187.0,0.007315069003256619
1754,5,96.94669733790552,189387064.0,99.28691331849457,5964680.0,830494639.0,0.007182081280117691
3259,5,86.74837650573497,574102757.0,99.30324652576687,87699550.0,12499184225.0,0.0070164219057264115
2120,3,97.86686319493349,152943159.0,99.31417850441181,3333597.0,482739969.0,0.006905574872753078
2713,4,93.47827930260392,1373863829.0,99.31611147530485,95850675.0,13919690095.0,0.006885977657967392
2926,3,99.19888257664246,2146553609.0,99.31785962248813,17335291.0,2523973151.0,0.0068682549151252836
1426,7,98.77132756645463,1837654969.0,99.32581854037227,22859630.0,3367863991.0,0.00678757516962923
2294,6,98.63658382534885,11582329284.0,99.32660060069938,160098155.0,23614522845.0,0.00677964810260387
806,2,99.8903846271184,1999915068.0,99.33047357506918,2194620.0,325592293.0,0.00674039296132848
2610,2,97.4453181897632,208080745.0,99.33581861243017,5455163.0,815881162.0,0.006686222521215657
1194,9,94.53990304801329,29089427823.0,99.33874073590874,1680042935.0,252387162809.0,0.006656610091819181
3127,1,99.20503617821936,346791041.0,99.35940650548142,2778955.0,431030477.0,0.006447235516480659
1772,8,98.48323325825874,414330930.0,99.36453486275279,6381222.0,997800066.0,0.006395291218591681
1886,3,96.2824892845106,566893087.0,99.36586925532866,21888000.0,3429766124.0,0.006381776251983297
702,5,98.60089248083887,16606207101.0,99.37012070056568,235635486.0,37173989852.0,0.006338719274905127
2434,4,96.94708546279152,982954391.0,99.37694284953812,30953749.0,4937089548.0,0.006269634913253552
1478,3,98.56334414774167,1609851220.0,99.37816763417356,23465135.0,3750081610.0,0.006257233159253833
401,7,98.85886975356522,7945524050.0,99.38547754477966,91715370.0,14832941853.0,0.006183221838859318
700,3,98.2176723781488,372823172.0,99.39285965139149,6765514.0,1107559043.0,0.006108490597191576
1449,3,97.53155987191033,667921686.0,99.39515723074295,16904525.0,2777958183.0,0.006085233789136559
1102,4,99.17548292836916,9180989197.0,99.39786428315189,76328162.0,12599910743.0,0.006057833547940396
898,39,99.66414331172008,2854271698.0,99.40116282766182,9618567.0,1596588837.0,0.006024448359587271
1212,6,98.35651341685889,8530342191.0,99.40232069574758,142537616.0,23705973615.0,0.006012729884665401
1144,2,98.58821735191412,1453423897.0,99.40928599011686,20813021.0,3502553727.0,0.0059422417533696835
1736,11,94.84394790788659,2721974085.0,99.41585362039491,147976128.0,25184052481.0,0.005875786993044108
1801,1,81.95180738544394,14003629.0,99.41646166006977,3084010.0,525417682.0,0.005869634969764874
3077,4,83.76563569671391,80606367.0,99.41906316324958,15622076.0,2673495744.0,0.005843314332951487
879,3,99.4013875415271,1656507249.0,99.4191339162623,9975775.0,1707420933.0,0.005842598510533782
1956,6,99.54649855248152,1609313826.0,99.41946030311352,7331510.0,1255546815.0,0.005839296402500133
2924,3,99.39077123174954,1944436246.0,99.42565200592044,11918677.0,2063247794.0,0.005776658060490819
1768,4,98.7035059094145,2967680717.0,99.42651920682866,38981194.0,6758316024.0,0.005767885648077235
3204,4,97.96637305315973,230881705.0,99.43007575513117,4792739.0,836150429.0,0.005731909993434925
2757,2,97.10740422244662,320858694.0,99.43881482995887,9557608.0,1693553684.0,0.005643522310686905
2372,3,90.44015751105539,67597866.0,99.43928080634016,7145332.0,1267170240.0,0.005638809825584287
840,2,97.38891819482016,704972263.0,99.45413094619612,18900921.0,3443636636.0,0.0054886513874340135
610,4,99.91613181823865,184770818.0,99.46457248757233,155094.0,28811292.0,0.005383097710439365
497,3,95.84197208180142,1036615730.0,99.47644306023335,44972751.0,8544876334.0,0.00526312485308345
1580,3,86.12421475347742,24476687.0,99.50162287299277,3943528.0,787330346.0,0.0050087336529513115
901,2,99.98813673083009,2314803907.0,99.5050679607084,274644.0,55216611.0,0.004973938005720779
971,2,98.34959764722676,734093961.0,99.51195744074047,12318814.0,2511808184.0,0.004904360961346402
2181,4,98.30445203303829,866644867.0,99.51254288724087,14947827.0,3051542867.0,0.004898448965488513
926,5,99.03563312549693,1980317750.0,99.51944395172141,19283492.0,3993462174.0,0.004828765407006457
1902,3,97.57993820196533,1800044258.0,99.52903438469342,44642561.0,9434300179.0,0.004731941972693511
1034,32,99.50093077783862,262954413097.0,99.53967832789844,1318906802.0,285199604477.0,0.004624504316612275
1564,3,99.19200537765174,4037682260.0,99.54045208671741,32890005.0,7124144996.0,0.004616695058630443
1305,2,99.14212211161872,4327744104.0,99.55006312048003,37448018.0,8285501201.0,0.0045197046130993615
1571,3,99.8208778808074,16332194310.0,99.5567360250309,29307068.0,6582344150.0,0.004452375526430049
2028,2,99.16184050595854,1143761346.0,99.55751949599261,9667574.0,2175191174.0,0.004444470957567429
584,5,97.9690673389079,730397313.0,99.56168744245015,15141389.0,3439331621.0,0.004402421943714046
908,6,99.34014104509112,89176533.0,99.5642594500167,592348.0,135348179.0,0.0043764755785890555
1664,4,99.46028967350287,1886899191.0,99.5657548018418,10239051.0,2347657143.0,0.004361391113063395
2683,2,98.20235474104513,884240010.0,99.56760178719432,16186474.0,3727231866.0,0.00434276014531155
367,2,98.47224617302398,438759002.0,99.56767598305709,6807154.0,1567741965.0,0.004342011728951837
843,2,97.5634396526108,1059889783.0,99.56916759968318,26469807.0,6117405858.0,0.004326965974537111
2032,4,99.21042261827367,7438051996.0,99.59231415192609,59196579.0,14460949087.0,0.004093547293739947
1916,5,99.64902072477967,514167920.0,99.6119841609198,1810979.0,464917133.0,0.0038952726657204093
2359,2,99.88137717389604,332731278.0,99.61217445436577,395164.0,101497041.0,0.0038933548811536287
2560,4,89.7125613635796,147522027.0,99.61914261526749,16916514.0,4424776014.0,0.003823134537539554
1991,2,98.85634175803432,183710781.0,99.6234173801913,2125330.0,562247503.0,0.0037800612517793607
677,1,99.1503950711651,8323695415.0,99.62609280485097,71324503.0,19004131633.0,0.003753105081431215
1601,2,99.32017391552105,20593692161.0,99.62754549012004,140959571.0,37705157810.0,0.003738469195920334
2272,3,99.4306796644711,64112589916.0,99.63190746172445,367095964.0,99362163890.0,0.003694524652325383
1556,3,98.7462657493023,730714297.0,99.6437266761758,9277531.0,2594771209.0,0.003575471690074545
2034,2,99.44737480841047,3980503313.0,99.64389242325798,22119502.0,6189346764.0,0.003573802348360393
2489,3,99.45864119546171,2734290645.0,99.64489473328074,14882893.0,4176238556.0,0.003563707580501539
1057,2,94.37033187260178,250495803.0,99.65132050001803,14943343.0,4270752547.0,0.003498995279063168
2876,2,99.92826242295465,255086161.0,99.65290329663398,183124.0,52575660.0,0.00348305660832408
2136,3,99.08412077871635,376905333.0,99.66785901949478,3483906.0,1045439956.0,0.00333247833125674
1125,6,94.05105206599912,192881377.0,99.66956162336761,12200196.0,3679924225.0,0.003315338918425691
819,3,99.33892749642868,19834224238.0,99.6702687075998,131991160.0,39897925030.0,0.0033082211644027445
1134,3,99.09521291279638,356277565.0,99.67675390795276,3252986.0,1003096690.0,0.0032429436089555833
1146,1,99.96919082067546,54651929.0,99.67770237365131,16843.0,5209072.0,0.0032333974266433637
979,4,99.40264126096862,5673621404.0,99.68112237589551,34095546.0,10658265229.0,0.003198977063099318
1359,3,99.4435606087667,1815684957.0,99.68154167027524,10159719.0,3180122353.0,0.003194757267881762
3203,3,94.40817288591128,2135311330.0,99.68523027503814,126475192.0,40053752438.0,0.0031576365334502294
3108,3,98.76263725778387,466214790.0,99.68942271681316,5841043.0,1874864120.0,0.0031154487078242235
1803,4,98.70711613257505,282022782.0,99.68969369366127,3693986.0,1186738153.0,0.0031127220361642826
589,3,98.39360096446705,989218277.0,99.69751175482595,16150230.0,5322976251.0,0.003034060126976133
3021,5,98.9965256005309,1359327017.0,99.71263024103135,13778765.0,4781007245.0,0.002881979527307744
119,5,98.74010509207812,297812458.0,99.71663087397678,3800000.0,1337207065.0,0.0028417438850429646
2460,2,99.30119025257984,2990572358.0,99.71850068316263,21045479.0,7455164139.0,0.002822939724412686
31,2,98.18558359331591,149085917.0,99.71861969279927,2755027.0,976356492.0,0.0028217429008501947
2939,20,99.08602545966231,19395365369.0,99.72130431264607,178903837.0,64014352506.0,0.0027947457093037303
166,3,99.55431537859265,569480385.0,99.72438989244536,2549449.0,922470690.0,0.0027637181621456178
212,2,99.33470406728189,420821736.0,99.72490748935917,2818461.0,1021731787.0,0.002758513570646109
966,21,99.85042539427165,19717419181.0,99.7280741897855,29536431.0,10832408221.0,0.0027266726287825706
1071,3,98.02301255903514,872488148.0,99.73076042137285,17596869.0,6518169191.0,0.002699664351194961
1942,3,99.93369037030077,2248954628.0,99.73158263577159,1492263.0,554456494.0,0.002691397821377127
2967,2,99.3498242163038,129194727.0,99.73593560797812,845490.0,319337778.0,0.002647635382494582
2838,2,99.74383285829839,6291507949.0,99.7408221123863,16158168.0,6218234800.0,0.0025985136489217165
1132,3,98.5833585477124,312165516.0,99.74193157035315,4485814.0,1733740751.0,0.0025873614595565333
257,4,99.64420093523391,1829725510.0,99.74345227471228,6533392.0,2540124152.0,0.002572075854975769
1294,3,99.32715407665154,1149646181.0,99.75556078147675,7787747.0,3178176865.0,0.002450381879549677
299,3,99.59842161890086,2137332758.0,99.76138793856173,8617673.0,3602965475.0,0.002391827804011916
2381,2,98.95533520391876,2508263073.0,99.76664259534535,26479564.0,11320734397.0,0.002339032351736571
790,15,99.63902635740726,3900101597.0,99.76803957794988,14129342.0,6077143417.0,0.0023249972940370383
1110,2,99.53621702845349,581604731.0,99.78194270511167,2709952.0,1240060670.0,0.0021853382383299038
3073,4,99.25475114857201,553038337.0,99.78204522948981,4152458.0,1901040069.0,0.0021843085097013808
2151,2,99.09774397342066,121913080.0,99.78383552025743,1109983.0,512380023.0,0.0021663276282728925
1015,2,99.37532699011632,33019742.0,99.785884060988,207562.0,96731508.0,0.0021457537909984822
2445,2,99.38649708040282,18745650631.0,99.78842014835251,115715029.0,54575234085.0,0.0021202846115103385
2758,4,99.59950717145439,5395818972.0,99.7889152758628,21696762.0,10257001561.0,0.0021153123425950507
3104,2,99.88460679820658,6754891926.0,99.79036882311964,7803691.0,3714777614.0,0.00210071552347844
1421,2,93.60047427261765,45544993.0,99.7980738494834,3113941.0,1539004795.0,0.002023347172222423
878,3,98.9827850235627,556528840.0,99.80113869680838,5719272.0,2870291248.0,0.0019925754935096397
2132,8,99.83121973311808,32006508.0,99.80627761207228,54112.0,27878643.0,0.0019409839998309818
1349,10,98.61980038523697,1099530339.0,99.80652268610719,15388100.0,7938050828.0,0.0019385237425945088
184,2,99.5248423120476,80840764.0,99.80829637156944,385955.0,200943046.0,0.0019207183711149676
240,4,99.38821275893326,3408008576.0,99.81168382360039,20978103.0,11118852474.0,0.001886714753078574
408,3,99.90009045335722,6994693907.0,99.81664365509182,6995356.0,3808174500.0,0.001836931579684702
682,2,99.3570637782021,258915886.0,99.81696012442582,1675436.0,913663910.0,0.0018337552590864622
3070,2,99.87372362480988,5512019618.0,99.81766741451273,6969179.0,3815265328.0,0.0018266564447965439
2624,2,99.85356240481711,2213715644.0,99.81922348663169,3246466.0,1792598547.0,0.0018110390669640547
1205,2,99.33527960913229,1183042106.0,99.81948640395774,7916545.0,4377650622.0,0.0018084003689593665
2212,2,99.50272237877304,2453739307.0,99.82262445637036,12262877.0,6901247717.0,0.0017769072351645307
2523,2,99.58876080842525,3071951216.0,99.82620049503382,12685234.0,7286089295.0,0.001741020935428983
910,2,98.40594639283657,135441723.0,99.83187893072444,2193987.0,1302810204.0,0.001684041922041931
853,6,99.25158862813387,3772110841.0,99.83190930872641,28443783.0,16893244613.0,0.0016837371180969828
2985,9,99.52011212133995,15120282379.0,99.83208962259117,72910290.0,43349236170.0,0.0016819279055822866
2671,5,99.86656142232057,2799831252.0,99.83893355447991,3741047.0,2318932051.0,0.0016132628803792405
2415,2,98.43539847832517,555266207.0,99.84001309401691,8825792.0,5507745671.0,0.0016024327423959587
2317,2,99.0614094616334,68590005.0,99.84244323124857,649879.0,411823038.0,0.0015780540184349764
2235,3,99.57713438311386,4450431005.0,99.84298229763635,18899261.0,12017489449.0,0.0015726463568122913
3253,3,99.58990422849222,581805314.0,99.84466440276738,2395784.0,1539931952.0,0.001555772641049791
1767,3,99.54930958263684,5393145393.0,99.8480181100104,24416432.0,16040939777.0,0.001522132265280931
2907,6,99.54764696355059,9027137678.0,99.84857844694332,41020087.0,27048972171.0,0.001516511856372082
769,5,99.85685581827688,105682356.0,99.85396851395556,151495.0,103589831.0,0.001462450498640161
2439,3,99.91599569632191,532216915.0,99.85462126565587,447461.0,307342397.0,0.0014559039181307615
1283,2,99.89581906110175,1697574054.0,99.86017333100577,1770393.0,1264363609.0,0.0014002245773272648
2579,1,99.81928443389072,801894631.0,99.86647450753236,1451772.0,1085810273.0,0.0013370402142069253
315,1,97.68493653910349,81787351.0,99.86846722961276,1938302.0,1471688380.0,0.001317060069469326
1366,6,99.95566228471719,5315494008.0,99.87028614519414,2357814.0,1815346242.0,0.0012988233018304835
932,2,84.9293233160736,2618777.0,99.87152885721888,464701.0,361251549.0,0.0012863640343864658
2432,3,99.66549703611935,5385763708.0,99.87340639791508,18076004.0,14260689828.0,0.0012675406462111574
1211,3,98.50324767232141,371464169.0,99.87473574630111,5644381.0,4500334646.0,0.0012542136183176632
2207,4,99.07131447447834,58791906.0,99.87893788117962,551110.0,454677995.0,0.001212088568306456
1968,1,99.56419902102535,55113618.0,99.87932346122206,241237.0,199662574.0,0.0012082234299954481
1243,2,98.11836727497086,28714089.0,99.879688288941,550655.0,457139619.0,0.0012045663449704192
3274,4,99.80026048439963,9369564372.0,99.88676254172691,18752178.0,16541296313.0,0.001133658308585068
1483,3,99.99766152891321,10697081167.0,99.89056071679656,250154.0,228327732.0,0.001095591839890916
3006,1,99.98311350721546,7231014668.0,99.8929810914059,1221271.0,1139951832.0,0.0010713356176263419
471,1,99.559064061915,814887405.0,99.8944013313012,3609045.0,3414090292.0,0.0010571029736550388
2505,2,99.89474414273556,17168602.0,99.89515086364912,18090.0,17235271.0,0.0010495918515003332
996,2,98.52552082353122,612039490.0,99.89596365185669,9159449.0,8794926011.0,0.001041446964823136
1809,2,99.69550969925454,5277133273.0,99.89989575790668,16117435.0,16084533909.0,0.0010020455109974677
1734,3,99.61305365852002,327156354.0,99.90491113087899,1270837.0,1335202098.0,0.0009517937411149873
2222,2,99.78937711818952,270055867.0,99.90555727065761,570000.0,602970372.0,0.0009453200795079862
2218,2,99.90400589178584,9229561140.0,99.90658486157432,8868348.0,9484612205.0,0.0009350248390044746
3199,6,99.71833301789158,1102288641.0,99.90774275152116,3113553.0,3371746473.0,0.0009234244107415724
938,4,99.9526810906562,4785507551.0,99.90813371799155,2265522.0,2463842772.0,0.000919507537472038
3119,4,99.7700299767489,2200100522.0,99.90867557696765,5071234.0,5547916490.0,0.0009140790077033045
774,4,99.9332985742192,128097667.0,99.91039547569885,85500.0,95333789.0,0.000896848860166462
581,16,99.97381322760666,24924310171.0,99.91875030436206,6528582.0,8028679364.0,0.0008131576444905342
1638,3,99.77981135564774,503234300.0,99.91916631810109,1110510.0,1372710370.0,0.000808990756003395
2707,2,99.42696884631363,326909552.0,99.9195413527859,1884090.0,2339803305.0,0.0008052343528081306
